con_percent_scaled,temp_ct,T_c,k,species_ab
0.6657263971785132,2,0,8.62e-5,R.canadum
0.9989473684210526,0,0,8.62e-5,R.canadum
0.8864270211611502,-2,0,8.62e-5,R.canadum
0.7469017905588712,-6,0,8.62e-5,R.canadum
0.35388429191535536,-10,0,8.62e-5,R.canadum
0.6517931258780009,2,0,8.62e-5,R.canadum
0.8929738215775875,0,0,8.62e-5,R.canadum
0.7685197020428937,-2,0,8.62e-5,R.canadum
0.6562669667763067,-6,0,8.62e-5,R.canadum
0.3130013560335561,-10,0,8.62e-5,R.canadum
0.5021897738383142,2,0,8.62e-5,R.canadum
0.7218762135290924,0,0,8.62e-5,R.canadum
0.6622284830240421,-2,0,8.62e-5,R.canadum
0.5397101204463297,-6,0,8.62e-5,R.canadum
0.24050940775164154,-10,0,8.62e-5,R.canadum
0.408834547329969,2,0,8.62e-5,R.canadum
0.5634369078085142,0,0,8.62e-5,R.canadum
0.5081895209578559,-2,0,8.62e-5,R.canadum
0.42627184699445925,-6,0,8.62e-5,R.canadum
0.21155470954308145,-10,0,8.62e-5,R.canadum
0.2689771519670402,-5.100000000000001,0,8.62e-5,O.mykiss
0.42058990851349587,-5.100000000000001,0,8.62e-5,O.mykiss
0.5127958320283382,-5.100000000000001,0,8.62e-5,O.mykiss
0.5344429096291784,-5.100000000000001,0,8.62e-5,O.mykiss
0.5279214628298263,-5.100000000000001,0,8.62e-5,O.mykiss
0.5556885500486182,-5.100000000000001,0,8.62e-5,O.mykiss
0.3809007566380703,-5.100000000000001,0,8.62e-5,O.mykiss
0.47664687978972253,-5.100000000000001,0,8.62e-5,O.mykiss
0.6619612614649765,-5.100000000000001,0,8.62e-5,O.mykiss
0.6045091534083554,-5.100000000000001,0,8.62e-5,O.mykiss
0.662352793522519,-5.100000000000001,0,8.62e-5,O.mykiss
0.6482883889832064,-5.100000000000001,0,8.62e-5,O.mykiss
0.2889332307923923,-10.100000000000001,0,8.62e-5,O.mykiss
0.3931402973331002,-10.100000000000001,0,8.62e-5,O.mykiss
0.26906257113203286,-10.100000000000001,0,8.62e-5,O.mykiss
0.42479692043036044,-10.100000000000001,0,8.62e-5,O.mykiss
0.30278985110832723,-10.100000000000001,0,8.62e-5,O.mykiss
0.43864510394559186,-10.100000000000001,0,8.62e-5,O.mykiss
0.18025027655858497,-15.100000000000001,0,8.62e-5,O.mykiss
0.2297873077188228,-15.100000000000001,0,8.62e-5,O.mykiss
0.18543899892360977,-15.100000000000001,0,8.62e-5,O.mykiss
0.22584579356591403,-15.100000000000001,0,8.62e-5,O.mykiss
0.18476063044326255,-15.100000000000001,0,8.62e-5,O.mykiss
0.24211506327871268,-15.100000000000001,0,8.62e-5,O.mykiss
0.9989473684210526,0,0,8.62e-5,O.mykiss
0.6809569448231847,0,0,8.62e-5,O.mykiss
0.584250875722823,0,0,8.62e-5,O.mykiss
0.8245950588281301,0,0,8.62e-5,O.mykiss
0.8286188529694698,0,0,8.62e-5,O.mykiss
0.53928188663927,0,0,8.62e-5,O.mykiss
0.50318680435383345,1.8999999999999986,0,8.62e-5,O.mykiss
0.7572187063554566,1.8999999999999986,0,8.62e-5,O.mykiss
0.41300375670310274,1.8999999999999986,0,8.62e-5,O.mykiss
0.7059781417334883,1.8999999999999986,0,8.62e-5,O.mykiss
0.8955854639584088,1.8999999999999986,0,8.62e-5,O.mykiss
0.14122185171466015,4.199999999999999,0,8.62e-5,O.mykiss
0.14528070176786834,4.199999999999999,0,8.62e-5,O.mykiss
0.13177624109595246,4.199999999999999,0,8.62e-5,O.mykiss
0.1223399197096215,4.199999999999999,0,8.62e-5,O.mykiss
0.2768120965405844,4.199999999999999,0,8.62e-5,O.mykiss
0.16525062864532644,-15.100000000000001,0,8.62e-5,O.mykiss
0.20106359173152857,-15.100000000000001,0,8.62e-5,O.mykiss
0.21417172373741358,-15.100000000000001,0,8.62e-5,O.mykiss
0.18432674243858704,-15.100000000000001,0,8.62e-5,O.mykiss
0.4468074920464968,-9.900000000000002,0,8.62e-5,O.mykiss
0.4278525671263061,-9.900000000000002,0,8.62e-5,O.mykiss
0.4538044485606438,-10.100000000000001,0,8.62e-5,O.mykiss
0.4669289456371566,-10.000000000000002,0,8.62e-5,O.mykiss
0.6768384383047625,-0.10000000000000142,0,8.62e-5,O.mykiss
0.7560976035575413,-0.10000000000000142,0,8.62e-5,O.mykiss
0.4978624178996375,-0.10000000000000142,0,8.62e-5,O.mykiss
0.7881507245176287,-0.10000000000000142,0,8.62e-5,O.mykiss
0.5526971551973103,-5.100000000000001,0,8.62e-5,O.mykiss
0.6192756110657023,-5.100000000000001,0,8.62e-5,O.mykiss
0.5077014834163206,-5.100000000000001,0,8.62e-5,O.mykiss
0.6822790285535627,-5.100000000000001,0,8.62e-5,O.mykiss
0.5837585975628931,-6,0,8.62e-5,P.annularis
0.3156628940271366,-6,0,8.62e-5,P.annularis
0.3680140655999984,-6,0,8.62e-5,P.annularis
0.21928544964807853,-6,0,8.62e-5,P.annularis
0.39245243526633194,-6,0,8.62e-5,P.annularis
0.4046458705628695,-6,0,8.62e-5,P.annularis
0.5745919959843077,-6,0,8.62e-5,P.annularis
0.517120898129143,-3,0,8.62e-5,P.annularis
0.38339371932522753,-3,0,8.62e-5,P.annularis
0.6172462398259295,-3,0,8.62e-5,P.annularis
0.09677684059946912,-3,0,8.62e-5,P.annularis
0.46976269181028524,-3,0,8.62e-5,P.annularis
0.740427681173463,-3,0,8.62e-5,P.annularis
0.7733960770262182,-3,0,8.62e-5,P.annularis
0.8627965141788839,0,0,8.62e-5,P.annularis
0.7754581122136682,0,0,8.62e-5,P.annularis
0.9627336590470985,0,0,8.62e-5,P.annularis
0.8072997003823911,0,0,8.62e-5,P.annularis
0.7794138452337004,0,0,8.62e-5,P.annularis
0.9230542118952748,0,0,8.62e-5,P.annularis
0.9989473684210526,0,0,8.62e-5,P.annularis
0.18858292086193865,3,0,8.62e-5,P.annularis
0.28193792771248877,3,0,8.62e-5,P.annularis
0.17415588444372543,3,0,8.62e-5,P.annularis
0.34159664390229655,3,0,8.62e-5,P.annularis
0.47175539744283995,3,0,8.62e-5,P.annularis
0.49065585881887663,3,0,8.62e-5,P.annularis
0.22928204012240222,-27,0,8.62e-5,G.affinis
0.17007632123254415,-27,0,8.62e-5,G.affinis
0.21234037241977627,-27,0,8.62e-5,G.affinis
0.16800489612274894,-27,0,8.62e-5,G.affinis
0.17682264008485127,-27,0,8.62e-5,G.affinis
0.11255656451116419,-27,0,8.62e-5,G.affinis
0.1385211281949753,-27,0,8.62e-5,G.affinis
0.13931844247547298,-27,0,8.62e-5,G.affinis
0.08162529234228882,-27,0,8.62e-5,G.affinis
0.13344690064399334,-27,0,8.62e-5,G.affinis
0.30555091898295433,-17,0,8.62e-5,G.affinis
0.27943619503198447,-17,0,8.62e-5,G.affinis
0.15404988632875508,-17,0,8.62e-5,G.affinis
0.18053984465896614,-17,0,8.62e-5,G.affinis
0.1605223053317436,-17,0,8.62e-5,G.affinis
0.191194191108502,-17,0,8.62e-5,G.affinis
0.22585492541485455,-17,0,8.62e-5,G.affinis
0.2250682733765529,-17,0,8.62e-5,G.affinis
0.15578147619363156,-17,0,8.62e-5,G.affinis
0.7307894553801518,-7,0,8.62e-5,G.affinis
0.664273379881229,-7,0,8.62e-5,G.affinis
0.5808034961819495,-7,0,8.62e-5,G.affinis
0.7029503309125459,-7,0,8.62e-5,G.affinis
0.5873152216687034,-7,0,8.62e-5,G.affinis
0.42521459975016235,-7,0,8.62e-5,G.affinis
0.40480888233029533,-7,0,8.62e-5,G.affinis
0.43035321247807573,-7,0,8.62e-5,G.affinis
0.37362439745044496,-7,0,8.62e-5,G.affinis
0.3574795855958254,-7,0,8.62e-5,G.affinis
0.9989473684210526,0,0,8.62e-5,G.affinis
0.840550985226447,0,0,8.62e-5,G.affinis
0.8968218801916474,0,0,8.62e-5,G.affinis
0.5953062952487715,0,0,8.62e-5,G.affinis
0.5539327634121209,0,0,8.62e-5,G.affinis
0.5965190357060359,0,0,8.62e-5,G.affinis
0.4406401373005191,0,0,8.62e-5,G.affinis
0.4717756243055707,0,0,8.62e-5,G.affinis
0.875016271668628,8,0,8.62e-5,G.affinis
0.5346086672089925,8,0,8.62e-5,G.affinis
0.46178054889718234,8,0,8.62e-5,G.affinis
0.45555642407056074,8,0,8.62e-5,G.affinis
0.30386657316379184,8,0,8.62e-5,G.affinis
0.32584139007703034,8,0,8.62e-5,G.affinis
0.3150098068673022,8,0,8.62e-5,G.affinis
0.31957746044179386,8,0,8.62e-5,G.affinis
0.1465529025234044,-15,0,8.62e-5,C.argus
0.008138334643089813,-15,0,8.62e-5,C.argus
0.11747424743465122,-15,0,8.62e-5,C.argus
0.1282023275576807,-15,0,8.62e-5,C.argus
0.003761811453207654,-15,0,8.62e-5,C.argus
0.11030499738217753,-15,0,8.62e-5,C.argus
0.07267087228553139,-15,0,8.62e-5,C.argus
0.03253225071186623,-15,0,8.62e-5,C.argus
0.06345421422636374,-15,0,8.62e-5,C.argus
0.09249360622025232,-15,0,8.62e-5,C.argus
0.18223634048585047,-10,0,8.62e-5,C.argus
0.16734034117976754,-10,0,8.62e-5,C.argus
0.08951917227592422,-10,0,8.62e-5,C.argus
0.24695533302542003,-10,0,8.62e-5,C.argus
0.06670003682962423,-10,0,8.62e-5,C.argus
0.10675361665098423,-10,0,8.62e-5,C.argus
0.14619545984414253,-10,0,8.62e-5,C.argus
0.16696154361146714,-10,0,8.62e-5,C.argus
0.07348161890400413,-10,0,8.62e-5,C.argus
0.2000994602509373,-10,0,8.62e-5,C.argus
0.5508257355226387,-5,0,8.62e-5,C.argus
0.5342000947237506,-5,0,8.62e-5,C.argus
0.5997113963648973,-5,0,8.62e-5,C.argus
0.393525102103655,-5,0,8.62e-5,C.argus
0.7298531129906785,-5,0,8.62e-5,C.argus
0.4846657097689279,-5,0,8.62e-5,C.argus
0.30602463070528035,-5,0,8.62e-5,C.argus
0.7451617043036287,-5,0,8.62e-5,C.argus
0.5305510567094098,-5,0,8.62e-5,C.argus
0.519825350168137,-5,0,8.62e-5,C.argus
0.791185929195553,0,0,8.62e-5,C.argus
0.818757445868586,0,0,8.62e-5,C.argus
0.5967512990678808,0,0,8.62e-5,C.argus
0.8707373277360937,0,0,8.62e-5,C.argus
0.9989473684210526,0,0,8.62e-5,C.argus
0.603695401040236,0,0,8.62e-5,C.argus
0.7753685529843775,0,0,8.62e-5,C.argus
0.5677855645276474,0,0,8.62e-5,C.argus
0.9807757583275977,0,0,8.62e-5,C.argus
0.7528271793792883,0,0,8.62e-5,C.argus
0.7166588014442349,5,0,8.62e-5,C.argus
0.6868653115287215,5,0,8.62e-5,C.argus
0.7786558003273456,5,0,8.62e-5,C.argus
0.6248832875642478,5,0,8.62e-5,C.argus
0.6672312123856854,5,0,8.62e-5,C.argus
0.7236930244262326,5,0,8.62e-5,C.argus
0.4987013827318009,5,0,8.62e-5,C.argus
0.7651007232002767,5,0,8.62e-5,C.argus
0.9468426118085048,5,0,8.62e-5,C.argus
0.8093359570419506,5,0,8.62e-5,C.argus
0.7749190562273367,10,0,8.62e-5,C.argus
0.6057216598237847,10,0,8.62e-5,C.argus
0.6278101679823327,10,0,8.62e-5,C.argus
0.5027720714112104,10,0,8.62e-5,C.argus
0.36526155268627625,10,0,8.62e-5,C.argus
0.45617662962182676,10,0,8.62e-5,C.argus
0.3990175834654862,10,0,8.62e-5,C.argus
0.5292348081386601,10,0,8.62e-5,C.argus
0.41428191438319345,10,0,8.62e-5,C.argus
0.49388933549678693,10,0,8.62e-5,C.argus
0.1582127118011018,-25,0,8.62e-5,S.chuatsi
0.14454098296702766,-25,0,8.62e-5,S.chuatsi
0.15710607860131137,-25,0,8.62e-5,S.chuatsi
0.1005235187052186,-25,0,8.62e-5,S.chuatsi
0.09426876397372831,-25,0,8.62e-5,S.chuatsi
0.08358758823915459,-25,0,8.62e-5,S.chuatsi
0.1516302910547696,-25,0,8.62e-5,S.chuatsi
0.15739217843077383,-25,0,8.62e-5,S.chuatsi
0.06144467563236122,-25,0,8.62e-5,S.chuatsi
0.11697260257700871,-25,0,8.62e-5,S.chuatsi
0.514365783558856,-20,0,8.62e-5,S.chuatsi
0.2680573337846465,-20,0,8.62e-5,S.chuatsi
0.6562382255807974,-20,0,8.62e-5,S.chuatsi
0.3241361332813595,-20,0,8.62e-5,S.chuatsi
0.33476861878496605,-20,0,8.62e-5,S.chuatsi
0.382809234747212,-20,0,8.62e-5,S.chuatsi
0.2515530386734439,-20,0,8.62e-5,S.chuatsi
0.3256073887238952,-20,0,8.62e-5,S.chuatsi
0.375328167927842,-20,0,8.62e-5,S.chuatsi
0.5765263398979127,-20,0,8.62e-5,S.chuatsi
0.5494865857660239,-15,0,8.62e-5,S.chuatsi
0.5669156949846724,-15,0,8.62e-5,S.chuatsi
0.49754148749454996,-15,0,8.62e-5,S.chuatsi
0.6421953724485648,-15,0,8.62e-5,S.chuatsi
0.6179931177945386,-15,0,8.62e-5,S.chuatsi
0.5888180403341243,-15,0,8.62e-5,S.chuatsi
0.6872066935529391,-15,0,8.62e-5,S.chuatsi
0.5515755690969937,-15,0,8.62e-5,S.chuatsi
0.5849388383202981,-15,0,8.62e-5,S.chuatsi
0.5790772429717908,-15,0,8.62e-5,S.chuatsi
0.7562639441179705,-10,0,8.62e-5,S.chuatsi
0.6061232842682565,-10,0,8.62e-5,S.chuatsi
0.7580956229614402,-10,0,8.62e-5,S.chuatsi
0.919225059106379,-10,0,8.62e-5,S.chuatsi
0.6058207902849433,-10,0,8.62e-5,S.chuatsi
0.947224236047754,-10,0,8.62e-5,S.chuatsi
0.6860022632187194,-10,0,8.62e-5,S.chuatsi
0.8795655637696241,-10,0,8.62e-5,S.chuatsi
0.6778869522683705,-10,0,8.62e-5,S.chuatsi
0.6411513447243752,-10,0,8.62e-5,S.chuatsi
0.7131129917520219,-5,0,8.62e-5,S.chuatsi
0.5831428746860722,-5,0,8.62e-5,S.chuatsi
0.8974403892296254,-5,0,8.62e-5,S.chuatsi
0.9740489644761219,-5,0,8.62e-5,S.chuatsi
0.7875585738789405,-5,0,8.62e-5,S.chuatsi
0.6623531289311555,-5,0,8.62e-5,S.chuatsi
0.8340598399437412,-5,0,8.62e-5,S.chuatsi
0.8573738879371431,-5,0,8.62e-5,S.chuatsi
0.7895083749455869,-5,0,8.62e-5,S.chuatsi
0.8504365997174649,-5,0,8.62e-5,S.chuatsi
0.8691938952057057,0,0,8.62e-5,S.chuatsi
0.6207748558592537,0,0,8.62e-5,S.chuatsi
0.8519358536044345,0,0,8.62e-5,S.chuatsi
0.6709167098171824,0,0,8.62e-5,S.chuatsi
0.8039134107194424,0,0,8.62e-5,S.chuatsi
0.8918356064985059,0,0,8.62e-5,S.chuatsi
0.9989473684210526,0,0,8.62e-5,S.chuatsi
0.8700859557205034,0,0,8.62e-5,S.chuatsi
0.7724228101772264,0,0,8.62e-5,S.chuatsi
0.8173024077744321,0,0,8.62e-5,S.chuatsi
0.04636068427912519,-5.7,0,8.62e-5,S.trutta
0.08053330040238671,-3.9000000000000004,0,8.62e-5,S.trutta
0.09905581601364795,-3.9000000000000004,0,8.62e-5,S.trutta
0.10856588522820988,-3.9000000000000004,0,8.62e-5,S.trutta
0.12819415952390986,-3.9000000000000004,0,8.62e-5,S.trutta
0.1701792143701213,-2.4000000000000004,0,8.62e-5,S.trutta
0.21403656245146413,0,0,8.62e-5,S.trutta
0.9989473684210526,0,0,8.62e-5,S.trutta
0.27975494125656164,0,0,8.62e-5,S.trutta
0.3262600416823886,0,0,8.62e-5,S.trutta
0.42289958006545464,3.3000000000000007,0,8.62e-5,S.trutta
0.49062287856049086,3.3000000000000007,0,8.62e-5,S.trutta
0.5255026114190902,3.3000000000000007,0,8.62e-5,S.trutta
0.6088912277042313,3.3000000000000007,0,8.62e-5,S.trutta
0.5091686600022487,5.5,0,8.62e-5,S.trutta
0.6216275625346515,5.5,0,8.62e-5,S.trutta
0.6820694239357101,5.5,0,8.62e-5,S.trutta
0.7892870398704135,5.5,0,8.62e-5,S.trutta
0.8272263022881486,8.3,0,8.62e-5,S.trutta
0.20070327138382774,10,0,8.62e-5,S.trutta
0.2494131649911606,10,0,8.62e-5,S.trutta
0.27904640770133116,10,0,8.62e-5,S.trutta
0.30154351263803836,10,0,8.62e-5,S.trutta
0.05616593245624276,12.2,0,8.62e-5,S.trutta
0.4355214201274135,-6,0,8.62e-5,P.fulvidraco
0.40036040112433496,-6,0,8.62e-5,P.fulvidraco
0.5353931168146456,-6,0,8.62e-5,P.fulvidraco
0.525121116417173,-6,0,8.62e-5,P.fulvidraco
0.5556374165905521,-6,0,8.62e-5,P.fulvidraco
0.5866494816685429,-6,0,8.62e-5,P.fulvidraco
0.567654413680882,-6,0,8.62e-5,P.fulvidraco
0.5286272218252039,-6,0,8.62e-5,P.fulvidraco
0.4391929436538603,-3,0,8.62e-5,P.fulvidraco
0.4448781386357064,-3,0,8.62e-5,P.fulvidraco
0.613527645780861,-3,0,8.62e-5,P.fulvidraco
0.593545447927383,-3,0,8.62e-5,P.fulvidraco
0.5805087110817929,-3,0,8.62e-5,P.fulvidraco
0.8806040727337785,-3,0,8.62e-5,P.fulvidraco
0.8115829884444822,-3,0,8.62e-5,P.fulvidraco
0.7451264036056278,-3,0,8.62e-5,P.fulvidraco
0.4828092450214733,0,0,8.62e-5,P.fulvidraco
0.47782651516772656,0,0,8.62e-5,P.fulvidraco
0.45544461076174403,0,0,8.62e-5,P.fulvidraco
0.7357910413775892,0,0,8.62e-5,P.fulvidraco
0.7106742684194303,0,0,8.62e-5,P.fulvidraco
0.7167068047412097,0,0,8.62e-5,P.fulvidraco
0.8923905700268183,0,0,8.62e-5,P.fulvidraco
0.9989473684210526,0,0,8.62e-5,P.fulvidraco
0.8578170724451574,0,0,8.62e-5,P.fulvidraco
0.4650018899587968,3,0,8.62e-5,P.fulvidraco
0.44152316248538553,3,0,8.62e-5,P.fulvidraco
0.4345432659936591,3,0,8.62e-5,P.fulvidraco
0.5938153971891997,3,0,8.62e-5,P.fulvidraco
0.6082428215565666,3,0,8.62e-5,P.fulvidraco
0.5911120626985822,3,0,8.62e-5,P.fulvidraco
0.7450553428138789,3,0,8.62e-5,P.fulvidraco
0.6346346918369953,3,0,8.62e-5,P.fulvidraco
0.7778909300947813,3,0,8.62e-5,P.fulvidraco
0.4536752493130055,6,0,8.62e-5,P.fulvidraco
0.4493523867779884,6,0,8.62e-5,P.fulvidraco
0.4241742088639486,6,0,8.62e-5,P.fulvidraco
0.577157018988578,6,0,8.62e-5,P.fulvidraco
0.5520190129838691,6,0,8.62e-5,P.fulvidraco
0.5240457823554799,6,0,8.62e-5,P.fulvidraco
0.7013767256144042,6,0,8.62e-5,P.fulvidraco
0.6651866803892629,6,0,8.62e-5,P.fulvidraco
0.5897505019411413,6,0,8.62e-5,P.fulvidraco
0.23558907846126073,-15,0,8.62e-5,P.olivaceus
0.4091567510182279,-10,0,8.62e-5,P.olivaceus
0.5204625073432513,-5,0,8.62e-5,P.olivaceus
0.5986115955705374,0,0,8.62e-5,P.olivaceus
0.5667990306368027,5,0,8.62e-5,P.olivaceus
0.3225822281848661,-15,0,8.62e-5,P.olivaceus
0.639264886095682,-10,0,8.62e-5,P.olivaceus
0.8000536791446586,-5,0,8.62e-5,P.olivaceus
0.8360697929137249,0,0,8.62e-5,P.olivaceus
0.7520881818599381,5,0,8.62e-5,P.olivaceus
0.1773283835564035,-15,0,8.62e-5,P.olivaceus
0.4915889256405293,-10,0,8.62e-5,P.olivaceus
0.6677770218487227,-5,0,8.62e-5,P.olivaceus
0.7383106975115075,0,0,8.62e-5,P.olivaceus
0.5944821894543219,5,0,8.62e-5,P.olivaceus
0.18423443627191172,-15,0,8.62e-5,P.olivaceus
0.6871203340610903,-10,0,8.62e-5,P.olivaceus
0.7844984632341975,-5,0,8.62e-5,P.olivaceus
0.9989473684210526,0,0,8.62e-5,P.olivaceus
0.5778462386332331,5,0,8.62e-5,P.olivaceus
0.20492359932088278,-11.599999999999998,0,8.62e-5,L.calcarifer
0.49463497453310706,-8.7,0,8.62e-5,L.calcarifer
0.8701867572156199,-5.799999999999997,0,8.62e-5,L.calcarifer
0.9667572156196945,-2.8999999999999986,0,8.62e-5,L.calcarifer
0.9989473684210526,0,0,8.62e-5,L.calcarifer
0.5268251273344653,3,0,8.62e-5,L.calcarifer
0.1519622094878432,-11.599999999999998,0,8.62e-5,L.calcarifer
0.3192750023868363,-8.7,0,8.62e-5,L.calcarifer
0.45706200830365423,-5.799999999999997,0,8.62e-5,L.calcarifer
0.7031102331551148,-2.8999999999999986,0,8.62e-5,L.calcarifer
0.6834263751669979,0,0,8.62e-5,L.calcarifer
0.34552014637099215,3,0,8.62e-5,L.calcarifer
0.30556526696584085,-14,0,8.62e-5,P.yokohamae
0.26610760065217215,-14,0,8.62e-5,P.yokohamae
0.2610796851166653,-14,0,8.62e-5,P.yokohamae
0.26277397604399866,-14,0,8.62e-5,P.yokohamae
0.2044130947373966,-14,0,8.62e-5,P.yokohamae
0.17957328977704887,-14,0,8.62e-5,P.yokohamae
0.5288460487629534,-10,0,8.62e-5,P.yokohamae
0.398506231430102,-10,0,8.62e-5,P.yokohamae
0.4161738704575471,-10,0,8.62e-5,P.yokohamae
0.3554080992099042,-10,0,8.62e-5,P.yokohamae
0.4635562280965054,-10,0,8.62e-5,P.yokohamae
0.38872871779708995,-10,0,8.62e-5,P.yokohamae
0.3044696830453099,-6,0,8.62e-5,P.yokohamae
0.5223899714117275,-6,0,8.62e-5,P.yokohamae
0.38202283241264956,-6,0,8.62e-5,P.yokohamae
0.053485275661879175,-6,0,8.62e-5,P.yokohamae
0.6183419586603288,-6,0,8.62e-5,P.yokohamae
0.047870360551967264,-6,0,8.62e-5,P.yokohamae
0.10519542664635922,-2,0,8.62e-5,P.yokohamae
0.03205875375035901,-2,0,8.62e-5,P.yokohamae
0.10136703855886244,-2,0,8.62e-5,P.yokohamae
0.06762309401233384,-2,0,8.62e-5,P.yokohamae
0.08763933601871794,-2,0,8.62e-5,P.yokohamae
0.016757324817341226,-2,0,8.62e-5,P.yokohamae
0.6072345619282482,-8,0,8.62e-5,P.yokohamae
0.29371766211473144,-8,0,8.62e-5,P.yokohamae
0.6203407682851159,-8,0,8.62e-5,P.yokohamae
0.5172768840285457,-8,0,8.62e-5,P.yokohamae
0.2389340482842138,-8,0,8.62e-5,P.yokohamae
0.5584549605838761,-8,0,8.62e-5,P.yokohamae
0.40911569138384524,-12,0,8.62e-5,P.yokohamae
0.32825084108532615,-12,0,8.62e-5,P.yokohamae
0.3395339991877052,-12,0,8.62e-5,P.yokohamae
0.2537656270051204,-12,0,8.62e-5,P.yokohamae
0.1290460677103502,-12,0,8.62e-5,P.yokohamae
0.42936757376655815,-12,0,8.62e-5,P.yokohamae
0.4481932395909227,-10,0,8.62e-5,P.yokohamae
0.46621761034488884,-10,0,8.62e-5,P.yokohamae
0.4459491772304873,-10,0,8.62e-5,P.yokohamae
0.3844752491358218,-10,0,8.62e-5,P.yokohamae
0.40516678169958853,-10,0,8.62e-5,P.yokohamae
0.4972157574810402,-10,0,8.62e-5,P.yokohamae
0.5058567807342516,-8,0,8.62e-5,P.yokohamae
0.4968840128825719,-8,0,8.62e-5,P.yokohamae
0.8103980627414448,-8,0,8.62e-5,P.yokohamae
0.48795884529815187,-8,0,8.62e-5,P.yokohamae
0.6856527652280577,-8,0,8.62e-5,P.yokohamae
0.768995356683389,-8,0,8.62e-5,P.yokohamae
0.6392774332039155,-6,0,8.62e-5,P.yokohamae
0.6382870225494256,-6,0,8.62e-5,P.yokohamae
0.591770429732178,-6,0,8.62e-5,P.yokohamae
0.6052361063867299,-6,0,8.62e-5,P.yokohamae
0.5969180230162339,-6,0,8.62e-5,P.yokohamae
0.6672164315768964,-6,0,8.62e-5,P.yokohamae
0.7953219200880833,-4,0,8.62e-5,P.yokohamae
0.7883673226904904,-4,0,8.62e-5,P.yokohamae
0.7923531069859224,-4,0,8.62e-5,P.yokohamae
0.8124969903748501,-4,0,8.62e-5,P.yokohamae
0.8391151617175489,-4,0,8.62e-5,P.yokohamae
0.30523449562093247,-4,0,8.62e-5,P.yokohamae
0.7061289949775725,-2,0,8.62e-5,P.yokohamae
0.923076554477032,-2,0,8.62e-5,P.yokohamae
0.9446601746098752,-2,0,8.62e-5,P.yokohamae
0.7740915376361333,-2,0,8.62e-5,P.yokohamae
0.9045776563294462,-2,0,8.62e-5,P.yokohamae
0.6875768243163634,-2,0,8.62e-5,P.yokohamae
0.7797552287832421,0,0,8.62e-5,P.yokohamae
0.8193009009285619,0,0,8.62e-5,P.yokohamae
0.8676013051568467,0,0,8.62e-5,P.yokohamae
0.7453664801724351,0,0,8.62e-5,P.yokohamae
0.8262660718753049,0,0,8.62e-5,P.yokohamae
0.9085190615057861,0,0,8.62e-5,P.yokohamae
0.37914470377980986,-10,0,8.62e-5,P.yokohamae
0.46743927944587,-10,0,8.62e-5,P.yokohamae
0.22385258976177508,-10,0,8.62e-5,P.yokohamae
0.36266127860527986,-10,0,8.62e-5,P.yokohamae
0.4430234467298839,-10,0,8.62e-5,P.yokohamae
0.49199377576978104,-10,0,8.62e-5,P.yokohamae
0.5051237556459616,-8,0,8.62e-5,P.yokohamae
0.3292950849943165,-8,0,8.62e-5,P.yokohamae
0.5113481614636199,-8,0,8.62e-5,P.yokohamae
0.416833464752194,-8,0,8.62e-5,P.yokohamae
0.5809892015324821,-8,0,8.62e-5,P.yokohamae
0.550237889760015,-8,0,8.62e-5,P.yokohamae
0.723651146428546,-6,0,8.62e-5,P.yokohamae
0.6318781758848906,-6,0,8.62e-5,P.yokohamae
0.5235744284903351,-6,0,8.62e-5,P.yokohamae
0.6259443579540771,-6,0,8.62e-5,P.yokohamae
0.6632579045539374,-6,0,8.62e-5,P.yokohamae
0.5890443127202198,-6,0,8.62e-5,P.yokohamae
0.7139717147473966,-4,0,8.62e-5,P.yokohamae
0.6532310972336495,-4,0,8.62e-5,P.yokohamae
0.9433971484657949,-4,0,8.62e-5,P.yokohamae
0.6523182695612978,-4,0,8.62e-5,P.yokohamae
0.8344226753732218,-4,0,8.62e-5,P.yokohamae
0.7216277873429999,-4,0,8.62e-5,P.yokohamae
0.9421076913893809,-2,0,8.62e-5,P.yokohamae
0.9363909797810794,-2,0,8.62e-5,P.yokohamae
0.8590724889601078,-2,0,8.62e-5,P.yokohamae
0.8874911038774216,-2,0,8.62e-5,P.yokohamae
0.9120497624057199,-2,0,8.62e-5,P.yokohamae
0.9213187097921345,-2,0,8.62e-5,P.yokohamae
0.9989473684210526,0,0,8.62e-5,P.yokohamae
0.5778619529662178,0,0,8.62e-5,P.yokohamae
0.9082681027746508,0,0,8.62e-5,P.yokohamae
0.9420675869955658,0,0,8.62e-5,P.yokohamae
0.9451657373942431,0,0,8.62e-5,P.yokohamae
0.98952789546497,0,0,8.62e-5,P.yokohamae
